@relation test
@attribute attribute1 numeric
@attribute attribute2 numeric
@attribute attribute3 numeric
@attribute attribute4 numeric
@attribute attribute5 numeric
@attribute attribute6 numeric
@attribute attribute7 numeric
@attribute attribute8 numeric
@attribute attribute9 numeric
@attribute attribute10 numeric
@attribute attribute11 numeric
@attribute attribute12 numeric
@attribute attribute13 numeric
@attribute attribute14 numeric
@attribute attribute15 numeric
@attribute attribute16 numeric
@attribute attribute17 numeric
@attribute attribute18 numeric
@attribute attribute19 numeric
@attribute attribute20 numeric
@attribute attribute21 numeric
@attribute attribute22 numeric
@attribute attribute23 numeric
@attribute attribute24 numeric
@attribute attribute25 numeric
@attribute attribute26 numeric
@attribute attribute27 numeric
@attribute attribute28 numeric
@attribute attribute29 numeric
@attribute attribute30 numeric
@attribute attribute31 numeric
@attribute attribute32 numeric
@attribute attribute33 numeric
@attribute attribute34 numeric
@attribute attribute35 numeric
@attribute attribute36 numeric
@attribute attribute37 numeric
@attribute attribute38 numeric
@attribute attribute39 numeric
@attribute attribute40 numeric
@attribute class {biking,downstairs,jogging,sitting,standing,upstairs,walking}
@data
"0.009034899999999998","0.07738099999999999","0.023568","0.077811","-0.07033400000000001","0.025177","0.026548","0.070312","0.17884","0.096792","0.015795","0.0034453","0.11161","0.15170999999999998","0.06888999999999999","0.10961","0.027707","0.014021","0.0020839","0.057148","0.057969000000000014","0.11337","0.13890999999999998","0.056794","0.058378","0.07109","0.043127","-0.010947","0.017192","0.0051124","0.033234","0.04604","0.0050948","-0.10187","0.047964","0.061283","0.020341","0.006715100000000001","0.073727","0.11314","standing"
"0.030035000000000006","0.0022967","0.001351","0.014461000000000003","0.095035","0.02604","0.065778","0.091631","-0.018678","0.062180999999999986","0.07448099999999999","0.08719400000000001","0.045107","0.057723","0.015169","0.014737","-0.039281","-0.078739","0.084435","0.029404000000000007","-0.11877","0.018329","0.045596","0.05889700000000001","0.071414","0.098348","0.070772","-0.010441","0.12403","-0.038141","-0.037273","0.044811","0.03247","0.085635","0.12548","0.05736","0.083441","0.083243","0.083844","0.016923","standing"
"0.084754","0.15238","0.1108","0.017526","-0.0099554","0.12444","0.070892","0.030514","-0.0096836","0.019861","0.047189","0.061423","0.062129","0.062129","0.022023","0.022808","0.10405","0.036971","0.024561000000000003","-0.042053","0.067465","-0.012682","-0.052517","0.05709","0.057633","0.13912","0.044084","0.072506","0.059566","0.047932","0.034779000000000004","0.036118","0.10498","0.06431100000000001","0.01165","0.013594","0.056063","0.0027399","0.017587000000000002","0.062336","standing"
"0.089668","0.050473","0.040522","0.08296","0.0023905000000000003","0.032097","0.033963","-0.005592100000000001","-0.057041","-0.000664","0.040724","0.069923","0.044178","-0.021996","-0.03329","0.05062","0.078516","0.052917999999999986","0.027821","0.05585","-0.011172","0.033363","0.089156","0.19712","-0.033558","-0.032295","-0.003462300000000001","-0.0017397000000000005","0.013239","0.000998","0.029527","-0.022962","-0.021968","0.020837","0.07527","0.048442","-0.018357","0.009167","0.010458","0.065135","standing"
"0.051842","0.010903","0.06490399999999999","0.023797","0.10489","0.03709","-0.029223","0.052138","0.037419","0.076446","-0.007790600000000002","-0.021679","0.0052465","0.059006","0.11065","-0.025132","0.096584","0.13452","0.011423","0.051262","0.048263","0.033076999999999995","-0.0078579","0.12481","0.01531","0.014952000000000003","0.095827","0.014458000000000004","0.04195","0.10743","0.011919","0.078713","0.035887","0.11595","0.045913","0.12312","0.079721","0.011076","0.009621","0.048549","standing"
"-0.3615","0.85321","1.5701","2.1775","1.3073","0.38391","0.90825","-0.019602","-1.6867","0.24162","1.2331","2.4911","2.7486","1.4367","0.11127","0.11127","-2.8705","-1.9458","-1.2583","-0.24844","-0.097116","-1.7677","-2.8168","-0.16235","1.7563","3.2460000000000004","5.8075","4.4023","-1.7514","-2.9561","1.4908","1.8561","-0.54247","-1.0313","-1.036","-0.45227","-0.38554","-0.38554","-0.38554","-4.513","upstairs"
"-7.1519","-2.6962","1.1688","-0.084448","1.3284","-0.10217","-0.63476","1.6632","0.92768","-0.7439","-0.85656","-1.2051","-1.3195","-0.55391","1.0884","1.2969","1.5299","1.8973","-0.021703","-0.34911","-0.4105","-0.8529899999999999","-0.1729","1.0965","2.267","2.3677","1.2776","-0.044954","-2.23","-1.6201","-1.2861","-1.9545","-2.9693","-3.1051","-0.333","-0.14107999999999998","2.789","2.8306","2.9408","3.7511","upstairs"
"-0.38212","-3.1295","-3.0057","0.85413","0.44869","-0.042476","-0.56371","-0.25893","-0.04621","0.17345","0.1735","-0.041808","-1.0858","-11.794","1.734","2.9063","2.8855","-0.066886","0.92566","0.24854","-0.23304","0.26797","0.13751","0.13380999999999998","-0.47583","0.043794","-0.59612","-0.0043466","0.81885","1.3902","1.9304","2.6647","2.5537","1.8591","-0.1831","-0.56625","-0.46079","0.15598","0.33406","1.1511","upstairs"
"2.0954","2.2443","2.8641","2.0163","0.96141","-0.65085","-1.4281","-1.8231","-3.1808","-2.4644","0.028271","-1.3001","0.34001","1.4208","2.2653","2.9349","4.466","4.466","1.8542","2.937","3.5728","-0.6489","-1.5039","0.43142","1.6014","0.24094","-0.52027","-1.3525","-1.7741","-2.4249","-2.7509","-2.6302","-2.6649","-3.9248","-6.0095","-3.9889","-2.946","-0.4538","7.5594","1.7133","upstairs"
"4.2134","6.1879","6.1879","2.6105","2.6937","5.2477","0.7792399999999999","-0.6568","-2.7323","-0.22162","0.81417","0.9295","-0.10520999999999997","-1.8503","-1.7117","-1.0304","0.93243","-2.6865","-1.0294","0.69071","-1.4199","-1.5382","-1.1874","-2.7953","-3.507","-5.7067","-4.4262","-1.4557","1.3204","0.30061","-0.17612","0.69801","1.1779","2.886","5.9553","1.8171","2.0042","1.784","6.1556","6.4245","upstairs"
"5.3106","4.8709","5.5598","5.8203","-1.1891","-1.6852","-1.5297","-1.1814","-0.8385799999999999","-1.6546","-14.252","1.3174","1.1513","5.5944","-0.23304","-0.015542","-0.25051","-0.7253","1.1925","0.5508","-0.2172","-0.010047","-0.089978","-0.62452","0.22338","0.58032","0.94504","1.4695","1.2608","0.81318","0.21657","-0.25041","-0.13978","0.80145","0.74233","0.88508","1.3267","0.26406","-0.15381","-0.90203","upstairs"
