@relation test
@attribute attribute1 numeric
@attribute attribute2 numeric
@attribute attribute3 numeric
@attribute attribute4 numeric
@attribute attribute5 numeric
@attribute attribute6 numeric
@attribute attribute7 numeric
@attribute attribute8 numeric
@attribute attribute9 numeric
@attribute attribute10 numeric
@attribute attribute11 numeric
@attribute attribute12 numeric
@attribute attribute13 numeric
@attribute attribute14 numeric
@attribute attribute15 numeric
@attribute attribute16 numeric
@attribute attribute17 numeric
@attribute attribute18 numeric
@attribute attribute19 numeric
@attribute attribute20 numeric
@attribute attribute21 numeric
@attribute attribute22 numeric
@attribute attribute23 numeric
@attribute attribute24 numeric
@attribute attribute25 numeric
@attribute attribute26 numeric
@attribute attribute27 numeric
@attribute attribute28 numeric
@attribute attribute29 numeric
@attribute attribute30 numeric
@attribute attribute31 numeric
@attribute attribute32 numeric
@attribute attribute33 numeric
@attribute attribute34 numeric
@attribute attribute35 numeric
@attribute attribute36 numeric
@attribute attribute37 numeric
@attribute attribute38 numeric
@attribute attribute39 numeric
@attribute attribute40 numeric
@attribute class {biking,downstairs,jogging,sitting,standing,upstairs,walking}
@data
"0.67867","1.3241","0.18906","1.3937","0.27245","-0.73029","-1.2132","-1.2281","-0.18692","-0.32467","-1.1512","-1.1945","-1.1261","-0.7761","-0.45815","0.14294","-0.46578","-0.20036","0.86346","1.558","2.3857","-2.2355","1.2257","3.2336","-5.0262","-7.5549","-1.8402","-0.7803800000000001","2.46","3.9047","3.0329","0.62522","-0.47739","-0.28802","-0.96211","-1.0183","0.35094000000000003","0.34239","0.78618","1.493","downstairs"
"1.7379","0.8714","0.12034","-0.34239","0.016188","-0.33872","-1.003","-0.90225","-0.10507","0.011606","-0.24954","-1.237","-0.79932","-0.36866","-0.61239","-0.037874","0.8442200000000001","0.70402","0.99327","1.9975","2.0207","-1.1573","-3.6505","-7.5103","-2.3091","-0.6692","0.31673","3.2257","4.5586","4.6881","3.0103","-1.3045","-3.0852","-1.7608","0.67165","0.96059","-0.19181","0.48411","2.4639","1.7718","downstairs"
"0.13377999999999998","-0.55314","-1.47","-1.1472","-0.5119100000000001","-1.2004","-0.25229","0.14478","-0.28833000000000003","-0.95723","-1.3677","-1.0232","0.48228","1.0366","1.9459","1.131","-1.295","-1.1047","0.74159","0.73915","4.3857","3.157","-1.1619","-2.8692","-4.5406","-2.0198","-2.4658","-1.6426","2.2843","3.1298","4.572","5.4404","4.4673","-0.39279","-1.9652","-1.3665","-1.0657","-0.29016","0.13225","1.273","downstairs"
"2.7761","2.9251","1.8054","1.3134","0.84391","0.66462","2.0058","3.1582","2.5336","0.7681600000000001","-0.28466","0.091019","1.1616","1.9929","1.4786","0.35033000000000003","-0.5051899999999999","-0.47892","-0.67042","-1.0275","-1.3076","-1.8442","-1.27","-1.0269","-1.1215","0.13347","3.0348","2.565","-1.6448","1.0934","1.2886","0.89736","-0.08491","-2.6765","-1.8225","-0.99602","-0.07025","1.6292","1.5052","0.38485","downstairs"
"-0.10354","0.064752","0.44043","1.2226","1.8812","1.2895","1.1017","0.93065","-0.3543","-0.11423","-0.30543000000000003","-0.21808","-0.39218","-0.75289","-1.007","-0.65454","-0.5736","-1.2113","-0.22113","0.71624","0.6295","-2.2312","-2.2999","-0.73059","-0.80543","6.7061","6.6636","-2.5049","-3.6627","-4.2709","-3.8992","-1.959","2.3567","5.3099","5.1783","5.7253","3.4786","-1.693","-2.9279","-1.6674","downstairs"
"-0.74098","-0.47831","0.50763","-0.34361","0.42944","-0.13744","0.40928","0.5397","0.29596","0.021991","-0.021686","-0.058643","-0.50732","-0.37874","-0.52809","-0.44593","-1.0715","-2.3851","-1.0427","0.978","4.6081","1.9887","-3.6802","-2.3494","-3.5965","-4.7562","-3.6408","-0.8539899999999999","4.5534","4.8674","3.7947","-2.0559","-3.3680000000000003","-1.7688","-0.7251","0.17654","0.94684","1.8973","0.91385","-1.6451","downstairs"
"-1.212","-0.49908","-0.35919","-0.54947","-0.20525","-0.4667","-0.77794","-0.36927","0.26725","1.1429","-0.6291899999999999","-1.306","5.904","9.3102","-8.203","-9.9986","-8.5228","-1.927","3.934","4.4718","5.2583","9.7378","-5.6542","-5.7342","-0.84544","1.8696","1.7923","1.4951","2.2202","1.0486","-0.33964","-0.27794","-0.28222","-0.89492","-0.98044","-0.70463","-0.2025","0.059254","-0.24068","-0.16829000000000002","downstairs"
"-0.35186","0.6026199999999999","0.7351800000000001","-1.7446","-0.13652999999999998","5.3836","1.4655","-2.2058","-5.6114","-5.8243","-4.1737","-0.7681600000000001","2.5552","7.9077","7.7137","-4.9361","-0.33109","1.7764","1.4667","1.6686","0.42058","-0.30146","-0.8637600000000001","-1.3097","-0.5342","-0.905","-1.2517","-1.1811","-0.40775","-0.0012217","0.70891","1.416","0.62278","-0.31185","-3.0727","6.2418","-1.1881","-8.466000000000001","-9.9293","-5.4349","downstairs"
"1.6277","3.7015","9.7534","9.9925","2.2342","-4.6206","-2.0846","1.0091","0.1011","-0.048258","1.6851","2.5537","2.3586","0.69242","1.2165","1.3213","1.0983","1.5406","1.6787","1.0021","0.88789","0.15272","-0.29047","-0.405","-0.44838","0.65149","4.404","4.6545","0.87354","0.23274","-1.8146","-3.0259","-0.26817","3.6942","0.38576","-2.1112","-3.3631","-1.9569","1.6136","2.0491","downstairs"
"1.6212","2.2871","2.8888","2.8185","2.9245","2.4422","1.7233","1.6719","1.7016","0.88056","0.36866","0.59559","1.6087","2.1396","2.8289","2.8411","2.5345","1.2599","1.1805","1.2086","1.7752","1.8201","1.7972","2.8537","7.1398","7.8243","5.8845","2.4972","4.4056","4.32","4.6291","4.5448","4.1081","3.6637","3.0131","2.3359","1.7089","1.2095","0.39951","0.081551","downstairs"
"-1.2584","-2.9847","-4.8445","-4.4508","-2.0042","1.7245","-0.30696","-1.9731","-1.2727","-1.8192","-2.5244","-3.5552","-4.2864","-3.3173","0.16371","1.9148","2.9059","0.07635800000000001","-2.3521","-3.8356","-2.4245","2.3445","3.4615","3.0461","1.2905","0.14661","-0.9108","-1.7373","-1.1096","2.1127","4.8026","4.7611","-0.78374","3.4798","4.6866","4.3597","2.8066","1.262","0.56597","-0.3711","jogging"
"-2.1991","-3.5778","-4.7046","-1.8405","0.20342","3.3989","-4.1475","0.81245","-0.62278","-3.5339","-3.7486","-3.5952","-3.4825","-1.3549","1.0223","1.9367","2.2999","0.4893","-4.5415","-7.608","-2.1667","3.2871","4.3912","4.7373","2.631","0.21258","-1.4282","-1.9661","-1.0797","1.9951","4.8933","4.7085","-0.3656","3.821","4.3081","4.2083","3.5015","1.3644","0.39706","-1.1539","jogging"
"-2.934","-4.4166","-3.2697","-1.3766","0.28405","1.9948","0.67989","-0.29902","-2.3463","-7.2507","-2.8769","-1.5052","0.18204","-1.4364","-0.15699000000000002","2.1973","1.6561","-3.9807","-6.0619","-0.69975","1.7294","3.7669","2.2584","0.70463","0.96089","0.16952","-0.062614","-0.49541","-0.41539","1.6976","5.9175","1.7596","2.0039","4.0693","4.1343","3.981","2.4554","1.8338","1.2798","-1.4917","jogging"
"-2.9245","-4.3225","-3.9404","-1.3124","2.1948","0.75564","0.23549","-0.012217","-3.0662","-4.4703","-3.8695","-2.1848","0.7532","-0.3882","-1.0498","0.7477","1.4248","0.60598","-2.8604","-4.5781","2.78","3.1689","2.4141","0.93493","0.73487","0.197","0.15913","0.21747","1.4481","3.7199","1.6503","0.67623","3.569","4.7739","4.3448","3.6233","0.99999","0.2025","-1.1298","-2.7245","jogging"
"-4.5354","-5.291","-3.8423","0.88545","2.7742","-6.7021","-3.3048","1.0461","-1.1933","-3.3524","-4.2284","-2.9123","-1.5632","-0.34789000000000003","0.4587600000000001","2.1783","-0.31062","-1.7556","-3.4205","-1.4578","3.5329","3.3985","1.8424","0.65973","-0.35613","-0.37018","-0.59132","0.69119","3.4679","3.9642","0.069944","1.3916","3.4056","3.689","2.7031","2.1038","0.5140399999999999","0.19884","-0.8695700000000001","-1.9911","jogging"
"-3.2019","-3.3824","-2.6854","-0.10507","0.13347","0.44807","0.002138","-2.883","-5.4837","-4.4352","-2.3039","-1.5079","-0.97036","-0.30696","1.6448","2.5345","0.97677","-0.75564","-3.0284","-2.4932","2.0821","1.1588","0.68447","0.19761","0.16127","-0.48472","-2.0501","-1.6191","1.9462","6.0439","8.0054","-0.055283000000000006","3.1805","4.3206","3.1377","2.6542","1.6014","0.12675","-0.45143","-1.4395","jogging"
"-2.3295","-1.8918","0.9951","2.9157","-1.8286","6.6542","-3.2034","-1.2168","-0.5192399999999999","-0.71044","0.07635800000000001","-0.15485","2.5864","3.2721","2.3124","2.5837","2.4896","-0.12278","-3.5858","-1.6671","3.7122","1.5058","-0.011606","0.17745999999999998","0.65088","0.23732","-1.4409999999999998","-2.3741","-2.324","0.95631","5.1502","8.1828","2.6038","-0.015577","0.74495","1.135","-0.030543","-0.79077","-0.2755","-0.6359100000000001","jogging"
"-1.6646","-2.4868","-1.6014","2.1359","3.4318","0.70891","-1.1579","-1.7098","-4.8188","-6.6193","-2.8934","-1.0809","-1.0064","1.0843","1.463","1.1597","1.0137","-0.7116600000000001","-3.3518","-3.8598","-0.86285","2.0113","0.93707","-1.5455","-2.233","-1.8384","-1.6432","-1.1756","-0.8145899999999999","-0.42913","3.5788","3.5067","0.5565","2.861","2.6316","1.6719","0.64477","0.21441","-0.56719","-1.0458","jogging"
"-2.6783","-3.7241","-4.6658","-4.558","-1.9154","2.0424","-0.35796999999999995","-7.0405","-2.2678","-2.4218","-2.5385","-3.2309","-4.0729","-1.923","1.4285","0.4447100000000001","1.4423","1.1316","-0.91111","-3.9499","-5.6346","-0.76572","3.0858","2.0226","0.92516","0.68783","-0.32987","-1.423","-2.8436","-0.82436","2.7217","5.6478","4.4434","0.52657","3.941","3.8933","3.2962","2.2403","0.95723","0.19395","jogging"
"-0.36316","-1.6426","-2.8653","-3.6267","-2.5968","0.34758","2.5782","-3.5525","0.16585","-3.2965","-3.8888","-2.7715","-2.9654","-2.0042","-0.23152","0.19364","1.9358","1.8372","-0.8216100000000001","-3.6093","-4.7125","0.23396","3.7861","3.8698","2.0406","0.051924","-0.24709","0.14447000000000002","-0.22113","0.2868","0.94898","5.0916","2.3601","2.3137","3.7519","4.0632","3.7046","2.3998","1.3295","0.59865","jogging"
"0.0051924","0.006414100000000001","0.0085521","0.007941199999999999","0.007941199999999999","0.007025","0.006414100000000001","0.0024435","-0.002138","-0.019853","-0.013744","-0.013744","-0.014966","-0.0030543","0.000611","-0.015882","-0.013744","-0.0024435","0.0085521","-0.0033598","-0.011301","-0.0012217","-0.000305","0.000916","-0.018937","0.0015272","0.012523","0.0073304","0.000916","0.0085521","0.0039706","0.0058032","0.002138","0.000305","0.012828","0.0088575","-0.000611","0.0039706","0.0033598","0.007025","sitting"
"0.0027489","0.0036652","0.0085521","0.013134","-0.0018326","0.0036652","0.0048869","0.006414100000000001","0.0048869","-0.0015272","0.0054978","0.0042761000000000006","0.0061087","0.0033598","0.0061087","0.0033598","0.0058032","0.0058032","0.007635800000000002","0.0073304","0.0058032","0.006414100000000001","0.006414100000000001","0.008246700000000001","0.0039706","0.0012217","0.0058032","0.0061087","-0.0015272","0.000916","0.0033598","-0.0012217","0.0042761000000000006","0.0033598","0.0061087","0.0061087","-0.0036652","0.007635800000000002","0.0054978","0.006414100000000001","sitting"
"0.0036652","0.006414100000000001","0.000305","0.0030543","0.0033598","0.0058032","0.0045815","0.0054978","0.0051924","0.000611","0.006414100000000001","0.0042761000000000006","0.006414100000000001","-0.000611","0.0033598","-0.0042761000000000006","0.000305","0.0039706","0.0048869","0.0054978","0.006414100000000001","0.007635800000000002","0.0088575","0.0061087","0.0012217","0.009163","0.011301","0.010996","0.006719499999999999","0.0030543","-0.0033598","0.0045815","0.0073304","0.006414100000000001","0.0051924","0.0097738","0.0058032","0.0058032","0.0027489","0.006719499999999999","sitting"
"0.0027489","0.0045815","0.007941199999999999","0.006414100000000001","0.0024435","0.000305","0.0085521","0.007025","0.0039706","-0.0015272","-0.012217","-0.0015272","-0.0033598","0.0030543","-0.0018326","-0.000916","0.000611","0.0012217","0.0054978","0.01405","0.0033598","0.011912","0.0027489","-0.006719499999999999","-0.0058032","0.000305","-0.0058032","-0.006414100000000001","-0.0015272","0.0030543","0.011606","-0.0073304","0.000916","0.0012217","0.0051924","0.0042761000000000006","-0.0012217","0.002138","0.0051924","0.0033598","sitting"
"0.0048869","0.010079","0.011912","0.0042761000000000006","0.0036652","0.0036652","-0.0012217","0.000611","0.0085521","-0.0048869","0.0030543","0.0061087","0.006719499999999999","-0.0018326","-0.0018326","0.0024435","0.010996","0.007025","-0.0024435","0.0045815","0.0036652","0.006719499999999999","0.0058032","0.007025","0.0012217","0.006719499999999999","0.0058032","0.026573000000000003","0.063225","0.07299800000000001","0.18845","0.21594","0.16952","0.053755999999999984","0.014966","0.022602","0.034207999999999995","0.030849","-0.03207","-0.031764999999999995","sitting"
"-0.054672000000000005","-0.044288","-0.037874","-0.03146","-0.023213","-0.033598","-0.033292","-0.022907","-0.015272","-0.014966","-0.027489","-0.041844","-0.10049","-0.10201","-0.13103","-0.16463","-0.17318","-0.12980999999999998","-0.095906","-0.048258","-0.053755999999999984","-0.032987","0.016188","0.042455","0.024435","0.02474","0.055589","0.067501","0.064752","0.050702","0.019853","0.007941199999999999","-0.012217","-0.022602","-0.026878","-0.01069","0.01069","0.01405","-0.012828","-0.024435","sitting"
"-0.050091","-0.034207999999999995","-0.0097738","-0.022602","-0.025656","-0.008246700000000001","-0.019242","-0.016188","-0.018937","-0.015272","0.01069","-0.0085521","0.012217","0.015272","0.030238","0.0039706","0.012523","0.035125","0.040623","0.030849","0.020464","0.016188","0.012217","0.044288","0.043066","0.024435","0.023213","0.006719499999999999","0.007941199999999999","0.012217","0.0051924","0.014966","0.01741","0.027184","0.031764999999999995","0.032987","0.01741","0.021991","0.022907","0.04215","sitting"
"0.034207999999999995","0.044288","0.059254","0.069333","0.051924","0.0281","0.054367","0.059559","0.058948","0.018021","0.015577","0.0042761000000000006","-0.0048869","0.0015272","-0.0042761000000000006","0.014661000000000004","0.012217","0.0018326","0.0033598","0.0097738","0.0027489","0.01069","0.0094684","0.0027489","-0.000611","0.0018326","0.0027489","0.0048869","0.01069","0.006719499999999999","0.008246700000000001","0.006719499999999999","0.008246700000000001","0.0051924","0.0039706","0.006414100000000001","0.0058032","0.0027489","0.0094684","0.0088575","sitting"
"0.0094684","0.011301","0.014966","0.014355","0.012828","0.01069","0.0085521","0.0054978","-0.0051924","0.0012217","0.010079","0.0061087","0.012523","0.010996","0.020769","0.081245","0.10415","0.14203","0.21655","0.22571","0.18021","0.12492","0.073304","0.041233","0.048869","0.054672000000000005","0.050396","0.030543","0.0073304","-0.002138","0.015577","0.036346","0.057421000000000014","0.022297","0.010385","0.040623","0.051007","0.015882","0.0058032","-0.01741","sitting"
"-0.030849","-0.024129","0.029322000000000008","0.06627899999999999","0.055589","0.026267","-0.057727","-0.10415","-0.083078","-0.008246700000000001","-0.082467","-0.036957","-0.0015272","-0.013438999999999998","-0.030238","0.0033598","0.029016000000000007","0.021686","0.019548","0.013134","0.023213","0.07574700000000001","0.076053","0.007635800000000002","0.053755999999999984","0.06963899999999999","0.067195","0.0054978","-0.099571","-0.28344","-0.32742","-0.26481","-0.27031","-0.28863","-0.28466","-0.22755","-0.16005","-0.11912","-0.090408","0.021075","sitting"
"0.009163","0.0036652","-0.010079","-0.006719499999999999","0.0045815","0.0054978","-0.000611","0.0015272","0.0030543","0.0045815","-0.000305","0.006719499999999999","0.013438999999999998","0.010385","0.007941199999999999","0.013134","0.012523","0.008246700000000001","-0.0039706","0.0088575","0.016799","0.015577","0.0042761000000000006","0.006414100000000001","0.014966","0.015882","0.018937","0.014966","0.011606","0.0051924","0.017715","0.015577","0.000305","0.000916","0.0058032","0.0054978","-0.000916","-0.0015272","-0.011606","-0.020159","standing"
"0.000611","0.0085521","-0.0024435","0.006414100000000001","0.0054978","0.0045815","-0.014661000000000004","-0.0061087","0.0042761000000000006","0.000611","-0.0018326","-0.007941199999999999","0.0051924","0.008246700000000001","0.002138","0.0088575","0.0054978","0.030238","0.067195","0.099266","0.080023","0.063225","-0.025962","-0.007941199999999999","0.052534","0.03879","-0.011912","-0.032987","-0.007941199999999999","0.0058032","-0.013744","-0.02474","-0.018326","-0.017715","-0.014966","-0.012217","-0.0061087","-0.021686","-0.023213","-0.0015272","standing"
"-0.006414100000000001","-0.014661000000000004","-0.0033598","0.007635800000000002","0.0012217","-0.012523","-0.0088575","0.0012217","-0.0024435","0.000305","0.0033598","0.0039706","-0.0039706","0.0051924","0.0094684","0.000611","0.014966","0.02138","0.01069","0.002138","0.014661000000000004","0.024435","0.027184","0.016188","0.012523","0.019853","0.007941199999999999","-0.000611","0.0054978","0.0048869","0.007025","-0.0027489","-0.0027489","-0.0018326","-0.0030543","-0.010385","-0.013438999999999998","0.002138","0.008246700000000001","-0.0039706","standing"
"-0.0027489","0.0018326","-0.0024435","-0.007025","-0.0024435","-0.0024435","0.0012217","-0.000305","0.0015272","-0.0036652","0.0033598","0.0094684","0.018326","0.017715","0.010996","-0.0042761000000000006","0.0054978","0.016493","0.011301","0.0088575","0.000305","0.018326","0.029016000000000007","0.021991","0.0085521","0.019242","0.016799","0.011606","0.000611","0.014355","0.010385","-0.000611","0.0051924","-0.0027489","-0.002138","0.0061087","0.002138","-0.010996","0.006719499999999999","0.0048869","standing"
"-0.0048869","0.0012217","0.015272","0.000611","-0.0094684","0.0033598","0.012828","-0.0024435","-0.0054978","-0.000916","0.0051924","0.0042761000000000006","0.0036652","0.012217","0.0012217","-0.007025","-0.0027489","0.013438999999999998","0.012217","0.0030543","0.0024435","0.009163","0.009163","0.0088575","0.011606","0.0085521","0.007941199999999999","0.0094684","0.0033598","0.013744","-0.0036652","0.0036652","0.0030543","0.0033598","0.0027489","0.007025","0.0024435","0.007635800000000002","0.007941199999999999","0.0036652","standing"
"-0.0018326","0.011606","0.018631","0.000611","0.0048869","0.017715","0.020464","-0.0054978","-0.0061087","0.0073304","0.011301","0.002138","0.000916","0.02138","0.022602","0.010079","0.0094684","0.029016000000000007","0.023518","0.0097738","0.01069","0.0088575","0.010996","0.015577","-0.0012217","-0.006414100000000001","0.0024435","0.0073304","0.006414100000000001","0.010996","-0.0030543","-0.0030543","-0.000611","-0.0045815","-0.0015272","-0.0030543","-0.0015272","-0.0024435","0.0015272","-0.0088575","standing"
"-0.011912","0.008246700000000001","0.0042761000000000006","-0.0061087","0.0012217","0.012523","0.007635800000000002","-0.0033598","-0.000916","0.007025","0.006414100000000001","-0.002138","0.014661000000000004","0.007941199999999999","0.0027489","0.0058032","0.012828","0.013438999999999998","0.0051924","0.0045815","0.010385","0.012217","0.010385","0.008246700000000001","0.011606","0.011606","0.01069","0.007635800000000002","0.01069","0.0051924","0.0051924","0.0030543","0.0051924","-0.0085521","-0.0027489","0.010996","0.0012217","-0.0012217","0.000611","0.008246700000000001","standing"
"-0.0061087","-0.007941199999999999","0.011912","0.0042761000000000006","-0.0024435","0.0061087","0.006719499999999999","-0.0018326","0.0024435","0.006414100000000001","0.006719499999999999","0.0058032","0.0012217","0.011912","0.0088575","-0.0018326","0.000916","0.013134","0.0033598","-0.000916","0.013134","0.011606","0.0024435","0.0015272","0.0061087","0.007635800000000002","0.012217","0.007941199999999999","0.0012217","0.008246700000000001","0.0097738","0.010385","-0.0018326","0.0042761000000000006","0.016188","0.010996","-0.0030543","0.0027489","0.0058032","0.0030543","standing"
"0.0045815","0.012828","0.015272","-0.011606","-0.0036652","0.022297","0.018021","0.000916","0.0073304","0.0094684","0.0094684","0.010996","0.0051924","0.012217","0.0027489","0.007025","0.013744","0.009163","-0.0048869","-0.0024435","0.0051924","0.0042761000000000006","0.0015272","0.0088575","0.0058032","-0.008246700000000001","0.0039706","0.0058032","0.0088575","-0.0045815","-0.0073304","0.000916","0.000611","-0.0061087","-0.0061087","0.0088575","0.008246700000000001","-0.0054978","-0.0058032","0.0058032","standing"
"0.0058032","-0.0024435","-0.000916","0.01069","0.007635800000000002","-0.006719499999999999","-0.0018326","0.014966","0.007941199999999999","-0.002138","0.017715","0.015272","-0.007635800000000002","-0.0030543","0.010079","0.007025","0.0015272","0.0094684","0.014966","0.0027489","-0.000611","0.0073304","0.0033598","0.0024435","-0.000305","0.0015272","0.008246700000000001","0.000916","-0.0097738","-0.0036652","0.0073304","0.0027489","0.008246700000000001","0.0033598","0.0036652","0.000305","0.0036652","-0.002138","0.0058032","0.0033598","standing"
"-3.9978","-4.0665","-3.3854","-3.299","-1.2724","0.50457","-0.18479","-1.394","-1.0644","-0.978","-1.496","-1.4269999999999998","-1.1967","-0.19426","0.7254","2.3451","2.1884","0.80084","0.10537","0.42822","1.2593","4.5897","4.2101","0.8155100000000001","0.5384800000000001","2.1973","2.2284","2.405","2.302","2.1304","2.5119","2.4413","2.5262","2.2193","1.6139","1.077","0.43158","-0.060781","-0.50702","-1.0449","upstairs"
"-1.4364","0.6524","-1.7174","-1.1035","-2.1166","-1.7602","-2.5989","-1.9652","-2.032","-2.6811","-2.3671","-2.522","-4.0687","-4.1969","-3.6548","-3.1841","-2.5024","-0.90225","0.30116","0.86101","0.77183","-0.47739","-1.7608","-2.1243","-2.0342","-1.6503","-0.26176","1.5989","2.9758","3.0232","2.0409","1.8421","2.7205","3.5207","2.1686","-2.1942","-3.4419","2.6994","2.4651","2.007","upstairs"
