-0.38,1.05,-0.03,-130.55,3.96,-1.65,5,76,0.86,0.95,-0.22,0.05,-33.02,1.71,-1.43,-4,95,0.61,1
-0.38,1.05,-0.03,-130.55,3.96,-1.65,5,76,0.86,0.95,-0.22,0.05,-33.02,1.71,-1.43,-4,95,0.61,1
-0.38,1.05,-0.03,-130.55,3.96,-1.65,5,76,0.86,0.95,-0.22,0.05,-33.02,1.71,-1.43,-4,95,0.61,1
-0.38,1.05,-0.03,-130.55,3.96,-1.65,5,76,0.86,0.95,-0.22,0.05,-33.02,1.71,-1.43,-4,95,0.61,1
-0.38,1.05,-0.03,-130.55,3.96,-1.65,5,76,0.86,0.97,-0.22,0.08,-27.65,1.22,-2.47,-4,95,0.61,1
-0.47,0.36,0.61,-425.7,17.8,6.77,5,76,0.86,0.97,-0.22,0.08,-27.65,1.22,-2.47,-4,95,0.61,1
-0.47,0.36,0.61,-425.7,17.8,6.77,5,76,0.86,0.97,-0.22,0.08,-27.65,1.22,-2.47,-4,95,0.61,1
-0.47,0.36,0.61,-425.7,17.8,6.77,5,76,0.86,0.97,-0.22,0.08,-27.65,1.22,-2.47,-4,95,0.61,1
-0.47,0.36,0.61,-425.7,17.8,6.77,9,76,0.86,0.97,-0.22,0.08,-27.65,1.22,-2.47,-4,95,0.61,1
-0.47,0.36,0.61,-425.7,17.8,6.77,9,76,0.86,0.97,-0.22,0.08,-27.65,1.22,-2.47,-4,95,0.61,1
-0.32,-0.18,0.79,-425.7,17.8,6.77,9,76,0.86,0.97,-0.22,0.08,-27.65,1.22,-2.47,-4,95,0.61,1
-0.32,-0.18,0.79,-215.34,-27.99,18.35,9,76,0.86,0.96,-0.21,0.06,-22.96,5.21,-3.11,-4,95,0.61,1
-0.32,-0.18,0.79,-215.34,-27.99,18.35,9,76,0.86,0.96,-0.21,0.06,-22.96,5.21,-3.11,-4,95,0.61,1
-0.32,-0.18,0.79,-215.34,-27.99,18.35,9,76,0.86,0.96,-0.21,0.06,-22.96,5.21,-3.11,-4,95,0.61,1
-0.32,-0.18,0.79,-215.34,-27.99,18.35,9,76,0.86,0.96,-0.21,0.06,-22.96,5.21,-3.11,-4,95,0.61,1
-0.32,-0.18,0.79,-215.34,-27.99,18.35,9,76,0.86,0.96,-0.21,0.06,-22.96,5.21,-3.11,-4,95,0.61,1
-0.31,-0.3,0.73,-44.39,-6.31,-3.08,9,76,0.86,0.96,-0.21,0.06,-22.96,5.21,-3.11,-4,95,0.61,1
-0.31,-0.3,0.73,-44.39,-6.31,-3.08,9,76,0.86,0.96,-0.2,0.05,-22.96,5.21,-3.11,-4,95,0.61,1
-0.31,-0.3,0.73,-44.39,-6.31,-3.08,9,76,0.86,0.96,-0.2,0.05,-14.12,0.85,-1.77,-4,95,0.61,1
-0.31,-0.3,0.73,-44.39,-6.31,-3.08,9,76,0.86,0.96,-0.2,0.05,-14.12,0.85,-1.77,-4,95,0.61,1
-0.31,-0.3,0.73,-44.39,-6.31,-3.08,9,76,0.86,0.96,-0.2,0.05,-14.12,0.85,-1.77,-4,95,0.61,1
-0.31,-0.3,0.73,-44.39,-6.31,-3.08,9,76,0.86,0.96,-0.2,0.05,-14.12,0.85,-1.77,-4,95,0.61,1
-0.31,-0.3,0.73,-44.39,-6.31,-3.08,9,76,0.86,0.96,-0.2,0.05,-14.12,0.85,-1.77,-4,95,0.61,1
-0.38,-0.56,0.78,-44.39,-6.31,-3.08,9,76,0.86,0.96,-0.2,0.05,-14.12,0.85,-1.77,-4,95,0.61,1
-0.38,-0.56,0.78,-48.87,6.07,-1.1,9,76,0.86,0.96,-0.19,0.06,-7.59,-1.71,-1.55,-4,95,0.61,1
-0.38,-0.56,0.78,-48.87,6.07,-1.1,9,76,0.86,0.96,-0.19,0.06,-7.59,-1.71,-1.55,-4,95,0.61,1
-0.38,-0.56,0.78,-48.87,6.07,-1.1,9,76,0.86,0.96,-0.19,0.06,-7.59,-1.71,-1.55,-4,95,0.61,1
-0.38,-0.56,0.78,-48.87,6.07,-1.1,9,76,0.86,0.96,-0.19,0.06,-7.59,-1.71,-1.55,-4,95,0.61,1
-0.38,-0.56,0.78,-48.87,6.07,-1.1,9,76,0.86,0.96,-0.19,0.06,-7.59,-1.71,-1.55,-4,95,0.61,1
-0.38,-0.56,0.78,-48.87,6.07,-1.1,9,76,0.86,0.96,-0.19,0.06,-7.59,-1.71,-1.55,-4,95,0.61,1
-0.38,-0.52,0.79,41.59,-3.48,-7.74,9,70,0.86,0.96,-0.2,0.07,-3.2,-1.07,-3.57,-4,95,0.61,1
-0.38,-0.52,0.79,41.59,-3.48,-7.74,9,70,0.86,0.96,-0.2,0.07,-3.2,-1.07,-3.57,-4,95,0.61,1
-0.38,-0.52,0.79,41.59,-3.48,-7.74,9,70,0.86,0.96,-0.2,0.07,-3.2,-1.07,-3.57,-4,95,0.61,1
-0.38,-0.52,0.79,41.59,-3.48,-7.74,9,70,0.86,0.96,-0.2,0.07,-3.2,-1.07,-3.57,-3,95,0.61,1
-0.38,-0.52,0.79,41.59,-3.48,-7.74,9,70,0.86,0.96,-0.2,0.07,-3.2,-1.07,-3.57,-3,95,0.61,1
-0.3,-0.14,0.78,41.59,-3.48,-7.74,9,70,0.86,0.96,-0.2,0.07,-3.2,-1.07,-3.57,-3,95,0.61,1
-0.3,-0.14,0.78,332.44,14.12,-10.7,9,70,0.86,0.96,-0.2,0.05,-3.2,-1.07,-3.57,-3,95,0.61,1
-0.3,-0.14,0.78,332.44,14.12,-10.7,9,70,0.86,0.96,-0.2,0.05,0.03,0.21,-0.88,-3,95,0.61,1
-0.3,-0.14,0.78,332.44,14.12,-10.7,9,70,0.86,0.96,-0.2,0.05,0.03,0.21,-0.88,-3,95,0.61,1
-0.3,-0.14,0.78,332.44,14.12,-10.7,9,70,0.86,0.96,-0.2,0.05,0.03,0.21,-0.88,-3,95,0.61,1
-0.3,-0.14,0.78,332.44,14.12,-10.7,9,70,0.86,0.96,-0.2,0.05,0.03,0.21,-0.88,-3,95,0.61,1
-0.31,0.72,0.56,266.19,-29.09,-15.06,9,70,0.86,0.96,-0.2,0.05,0.03,0.21,-0.88,-3,95,0.61,1
-0.31,0.72,0.56,266.19,-29.09,-15.06,9,70,0.86,0.96,-0.2,0.05,0.03,0.21,-0.88,-3,95,0.61,1
-0.31,0.72,0.56,266.19,-29.09,-15.06,9,70,0.86,0.99,-0.18,0.05,5.43,0.12,2.32,-3,95,0.61,1
-0.31,0.72,0.56,266.19,-29.09,-15.06,9,70,0.86,0.99,-0.18,0.05,5.43,0.12,2.32,-3,95,0.61,1
-0.31,0.72,0.56,266.19,-29.09,-15.06,9,70,0.86,0.99,-0.18,0.05,5.43,0.12,2.32,-3,95,0.61,1
-0.31,0.72,0.56,266.19,-29.09,-15.06,9,70,0.86,0.99,-0.18,0.05,5.43,0.12,2.32,-3,95,0.61,1
-0.33,0.85,0.25,192.13,0.06,-11.25,9,70,0.86,0.99,-0.18,0.05,5.43,0.12,2.32,-3,95,0.61,1
-0.33,0.85,0.25,192.13,0.06,-11.25,9,70,0.86,0.99,-0.18,0.05,5.43,0.12,2.32,-3,95,0.61,1
-0.33,0.85,0.25,192.13,0.06,-11.25,9,70,0.86,0.99,-0.18,0.05,5.43,0.12,2.32,-3,95,0.61,1
-0.33,0.85,0.25,192.13,0.06,-11.25,9,70,0.86,0.95,-0.17,0.03,-2.23,1.83,4.39,-3,95,0.61,1
-0.33,0.85,0.25,192.13,0.06,-11.25,9,70,0.86,0.95,-0.17,0.03,-2.23,1.83,4.39,-3,95,0.61,1
-0.33,0.85,0.25,192.13,0.06,-11.25,9,70,0.86,0.95,-0.17,0.03,-2.23,1.83,4.39,-3,95,0.61,1
-0.35,0.89,-0.08,55.76,9.39,0.34,9,70,0.86,0.95,-0.17,0.03,-2.23,1.83,4.39,-3,95,0.61,1
-0.35,0.89,-0.08,55.76,9.39,0.34,10,70,0.86,0.95,-0.17,0.03,-2.23,1.83,4.39,-3,95,0.61,1
-0.35,0.89,-0.08,55.76,9.39,0.34,10,70,0.86,0.95,-0.17,0.03,-2.23,1.83,4.39,-3,95,0.61,1
-0.35,0.89,-0.08,55.76,9.39,0.34,10,70,0.86,0.97,-0.16,0.02,-7.38,-0.52,-2.04,-3,95,0.61,1
-0.35,0.89,-0.08,55.76,9.39,0.34,10,70,0.86,0.97,-0.16,0.02,-7.38,-0.52,-2.04,-3,95,0.61,1
-0.35,0.89,-0.08,55.76,9.39,0.34,10,70,0.86,0.97,-0.16,0.02,-7.38,-0.52,-2.04,-3,95,0.61,1
-0.34,1.05,-0.21,21.86,3.41,-2.93,10,70,0.86,0.97,-0.16,0.02,-7.38,-0.52,-2.04,-3,95,0.61,1
-0.34,1.05,-0.21,21.86,3.41,-2.93,10,70,0.86,0.97,-0.16,0.02,-7.38,-0.52,-2.04,-3,95,0.61,1
-0.34,1.05,-0.21,21.86,3.41,-2.93,10,70,0.86,0.97,-0.16,0.02,-7.38,-0.52,-2.04,-3,95,0.61,1
-0.34,1.05,-0.21,21.86,3.41,-2.93,10,70,0.86,0.95,-0.19,0.05,-1.55,-5.3,-7.13,-3,95,0.61,1
-0.34,1.05,-0.21,21.86,3.41,-2.93,10,70,0.86,0.95,-0.19,0.05,-1.55,-5.3,-7.13,-3,95,0.61,1
-0.34,1.05,-0.21,21.86,3.41,-2.93,10,70,0.86,0.95,-0.19,0.05,-1.55,-5.3,-7.13,-3,95,0.61,1
-0.34,0.93,-0.2,-24.21,2.29,-3.69,10,70,0.86,0.95,-0.19,0.05,-1.55,-5.3,-7.13,-3,95,0.61,1
-0.34,0.93,-0.2,-24.21,2.29,-3.69,10,70,0.86,0.95,-0.19,0.05,-1.55,-5.3,-7.13,-3,95,0.61,1
-0.34,0.93,-0.2,-24.21,2.29,-3.69,10,70,0.86,0.95,-0.19,0.05,-1.55,-5.3,-7.13,-3,95,0.61,1
-0.34,0.93,-0.2,-24.21,2.29,-3.69,10,70,0.86,0.95,-0.19,0.05,-1.55,-5.3,-7.13,-3,95,0.61,1
-0.34,0.93,-0.2,-24.21,2.29,-3.69,10,70,0.86,0.99,-0.21,0.06,-1.55,-5.3,-7.13,-3,95,0.61,1
-0.35,0.9,-0.14,-24.21,2.29,-3.69,10,70,0.86,0.99,-0.21,0.06,1.77,-5.24,-8.87,-3,95,0.61,1
-0.35,0.9,-0.14,-5.18,0.64,-4.63,10,70,0.86,0.99,-0.21,0.06,1.77,-5.24,-8.87,-3,95,0.63,1
-0.35,0.9,-0.14,-5.18,0.64,-4.63,10,70,0.86,0.99,-0.21,0.06,1.77,-5.24,-8.87,-3,95,0.63,1
-0.35,0.9,-0.14,-5.18,0.64,-4.63,10,70,0.86,0.99,-0.21,0.06,1.77,-5.24,-8.87,-3,95,0.63,1
-0.35,0.9,-0.14,-5.18,0.64,-4.63,10,70,0.86,0.99,-0.21,0.06,1.77,-5.24,-8.87,-3,95,0.63,1
-0.35,0.9,-0.14,-5.18,0.64,-4.63,10,70,0.86,0.98,-0.2,0.06,3.48,0.79,-1.01,-3,95,0.63,1
-0.35,0.96,-0.16,-5.18,0.64,-4.63,10,70,0.86,0.98,-0.2,0.06,3.48,0.79,-1.01,-3,95,0.63,1
-0.35,0.96,-0.16,1.07,-0.09,-4.02,10,70,0.86,0.98,-0.2,0.06,3.48,0.79,-1.01,-3,95,0.63,1
-0.35,0.96,-0.16,1.07,-0.09,-4.02,10,70,0.86,0.98,-0.2,0.06,3.48,0.79,-1.01,-3,95,0.63,1
-0.35,0.96,-0.16,1.07,-0.09,-4.02,10,70,0.86,0.98,-0.2,0.06,3.48,0.79,-1.01,-3,95,0.63,1
-0.35,0.96,-0.16,1.07,-0.09,-4.02,10,70,0.86,0.98,-0.2,0.06,3.48,0.79,-1.01,-3,95,0.63,1
-0.35,0.96,-0.16,1.07,-0.09,-4.02,10,70,0.86,0.98,-0.18,0.02,2.77,4.94,8.11,-3,95,0.63,1
-0.35,0.96,-0.16,1.07,-0.09,-4.02,10,70,0.86,0.98,-0.18,0.02,2.77,4.94,8.11,0,95,0.63,1
-0.33,0.96,-0.12,-8.69,-2.41,-2.62,10,70,0.86,0.98,-0.18,0.02,2.77,4.94,8.11,0,95,0.63,1
-0.33,0.96,-0.12,-8.69,-2.41,-2.62,10,70,0.86,0.98,-0.18,0.02,2.77,4.94,8.11,0,95,0.63,1
-0.33,0.96,-0.12,-8.69,-2.41,-2.62,10,70,0.86,0.98,-0.18,0.02,2.77,4.94,8.11,0,95,0.63,1
-0.33,0.96,-0.12,-8.69,-2.41,-2.62,10,70,0.86,0.98,-0.18,0.02,2.77,4.94,8.11,0,95,0.63,1
-0.33,0.96,-0.12,-8.69,-2.41,-2.62,10,70,0.86,0.96,-0.16,0.01,1.46,3.23,5.55,0,95,0.63,1
-0.33,0.96,-0.12,-8.69,-2.41,-2.62,10,70,0.86,0.96,-0.16,0.01,1.46,3.23,5.55,0,95,0.63,1
-0.32,0.95,-0.06,-20.09,-3.26,-2.65,10,70,0.86,0.96,-0.16,0.01,1.46,3.23,5.55,0,95,0.63,1
-0.32,0.95,-0.06,-20.09,-3.26,-2.65,10,70,0.86,0.96,-0.16,0.01,1.46,3.23,5.55,0,95,0.63,1
-0.32,0.95,-0.06,-20.09,-3.26,-2.65,10,70,0.86,0.96,-0.16,0.01,1.46,3.23,5.55,0,95,0.63,1
-0.32,0.95,-0.06,-20.09,-3.26,-2.65,10,70,0.86,0.96,-0.16,0.01,1.46,3.23,5.55,0,95,0.63,1
-0.32,0.95,-0.06,-20.09,-3.26,-2.65,10,70,0.86,0.96,-0.16,0.01,1.46,3.23,5.55,0,95,0.63,1
-0.32,1.25,-0.05,-133.96,-2.9,0,10,70,0.86,0.96,-0.16,0.02,-0.76,-1.43,3.6,0,95,0.63,1
-0.32,1.25,-0.05,-133.96,-2.9,0,10,70,0.86,0.96,-0.16,0.02,-0.76,-1.43,3.6,0,95,0.63,1
-0.32,1.25,-0.05,-133.96,-2.9,0,10,70,0.86,0.96,-0.16,0.02,-0.76,-1.43,3.6,0,95,0.63,1
-0.32,1.25,-0.05,-133.96,-2.9,0,10,70,0.86,0.96,-0.16,0.02,-0.76,-1.43,3.6,0,95,0.63,1
-0.32,1.25,-0.05,-133.96,-2.9,0,10,70,0.86,0.96,-0.16,0.02,-0.76,-1.43,3.6,0,95,0.63,1
-0.32,1.25,-0.05,-133.96,-2.9,0,10,70,0.86,0.96,-0.16,0.02,-0.76,-1.43,3.6,0,95,0.61,1
-0.35,0.76,0.56,-161.71,6.95,-0.4,9,70,0.86,0.97,-0.17,0.05,-0.64,-2.13,-6.34,0,95,0.61,1
-0.35,0.76,0.56,-161.71,6.95,-0.4,9,70,0.86,0.97,-0.17,0.05,-0.64,-2.13,-6.34,0,95,0.61,1
-0.35,0.76,0.56,-161.71,6.95,-0.4,9,70,0.86,0.97,-0.17,0.05,-0.64,-2.13,-6.34,0,95,0.61,1
-0.35,0.76,0.56,-161.71,6.95,-0.4,9,70,0.86,0.97,-0.17,0.05,-0.64,-2.13,-6.34,0,95,0.61,1
-0.35,0.76,0.56,-161.71,6.95,-0.4,9,70,0.86,0.97,-0.17,0.05,-0.64,-2.13,-6.34,0,95,0.61,1
-0.35,0.76,0.56,-161.71,6.95,-0.4,9,70,0.86,0.97,-0.17,0.05,-0.64,-2.13,-6.34,0,95,0.61,1
-0.41,0.36,0.76,-299.02,9.54,2.26,9,70,0.86,0.97,-0.17,0.05,-0.64,-2.13,-6.34,0,95,0.61,1
-0.41,0.36,0.76,-299.02,9.54,2.26,9,70,0.86,0.97,-0.17,0.05,-0.64,-2.13,-6.34,0,95,0.61,1
-0.41,0.36,0.76,-299.02,9.54,2.26,9,70,0.86,0.97,-0.19,0.05,-1.4,0.12,-6.4,0,95,0.61,1
-0.41,0.36,0.76,-299.02,9.54,2.26,9,70,0.86,0.97,-0.19,0.05,-1.4,0.12,-6.4,0,95,0.61,1
-0.41,0.36,0.76,-299.02,9.54,2.26,9,70,0.86,0.97,-0.19,0.05,-1.4,0.12,-6.4,0,96,0.61,1
-0.41,0.36,0.76,-299.02,9.54,2.26,9,70,0.86,0.97,-0.19,0.05,-1.4,0.12,-6.4,0,96,0.61,1
-0.36,-0.4,0.95,-169.54,-0.85,13.6,9,70,0.86,0.97,-0.19,0.05,-1.4,0.12,-6.4,0,96,0.61,1
-0.36,-0.4,0.95,-169.54,-0.85,13.6,9,70,0.86,0.96,-0.2,0.04,-1.8,0.03,-4.73,0,96,0.61,1
-0.36,-0.4,0.95,-169.54,-0.85,13.6,9,70,0.86,0.96,-0.2,0.04,-1.8,0.03,-4.73,0,96,0.61,1
-0.36,-0.4,0.95,-169.54,-0.85,13.6,9,70,0.86,0.96,-0.2,0.04,-1.8,0.03,-4.73,0,96,0.61,1
-0.36,-0.4,0.95,-169.54,-0.85,13.6,9,70,0.86,0.96,-0.2,0.04,-1.8,0.03,-4.73,0,96,0.61,1
-0.36,-0.4,0.95,-169.54,-0.85,13.6,9,70,0.86,0.96,-0.2,0.04,-1.8,0.03,-4.73,0,96,0.61,1
-0.35,-0.25,0.82,-11.77,-11.04,-4.45,9,70,0.86,0.96,-0.2,0.04,-1.8,0.03,-4.73,0,96,0.61,1
-0.35,-0.25,0.82,-11.77,-11.04,-4.45,9,70,0.86,0.96,-0.19,0.04,-1.8,0.03,-4.73,0,96,0.61,1
-0.35,-0.25,0.82,-11.77,-11.04,-4.45,9,70,0.86,0.96,-0.19,0.04,-0.43,-1.46,0.09,0,96,0.61,1
-0.35,-0.25,0.82,-11.77,-11.04,-4.45,9,70,0.86,0.96,-0.19,0.04,-0.43,-1.46,0.09,0,96,0.61,1
-0.35,-0.25,0.82,-11.77,-11.04,-4.45,9,70,0.86,0.96,-0.19,0.04,-0.43,-1.46,0.09,0,96,0.61,1
-0.35,-0.25,0.82,-11.77,-11.04,-4.45,9,70,0.86,0.96,-0.19,0.04,-0.43,-1.46,0.09,0,96,0.61,1
-0.34,-0.31,0.84,-4.45,-1.92,-5.82,9,70,0.86,0.96,-0.19,0.04,-0.43,-1.46,0.09,0,96,0.61,1
-0.34,-0.31,0.84,-4.45,-1.92,-5.82,9,70,0.86,0.96,-0.19,0.04,-0.43,-1.46,0.09,0,96,0.61,1
-0.34,-0.31,0.84,-4.45,-1.92,-5.82,9,70,0.86,0.98,-0.19,0.04,2.01,-1.89,2.68,0,96,0.61,1
-0.34,-0.31,0.84,-4.45,-1.92,-5.82,9,70,0.86,0.98,-0.19,0.04,2.01,-1.89,2.68,0,96,0.61,1
-0.34,-0.31,0.84,-4.45,-1.92,-5.82,9,70,0.86,0.98,-0.19,0.04,2.01,-1.89,2.68,0,96,0.61,1
-0.34,-0.31,0.84,-4.45,-1.92,-5.82,9,70,0.86,0.98,-0.19,0.04,2.01,-1.89,2.68,0,96,0.61,1
-0.34,-0.31,0.84,-4.45,-1.92,-5.82,9,70,0.86,0.98,-0.19,0.04,2.01,-1.89,2.68,0,96,0.61,1
-0.33,-0.42,0.88,-3.48,4.3,-4.57,9,70,0.86,0.98,-0.19,0.04,2.01,-1.89,2.68,0,96,0.61,1
-0.33,-0.42,0.88,-3.48,4.3,-4.57,9,70,0.86,0.98,-0.19,0.04,2.01,-1.89,2.68,0,96,0.61,1
-0.33,-0.42,0.88,-3.48,4.3,-4.57,9,70,0.86,0.97,-0.18,0.04,0.06,-0.24,3.93,2,96,0.61,1
-0.33,-0.42,0.88,-3.48,4.3,-4.57,9,70,0.86,0.97,-0.18,0.04,0.06,-0.24,3.93,2,96,0.61,1
-0.33,-0.42,0.88,-3.48,4.3,-4.57,9,70,0.86,0.97,-0.18,0.04,0.06,-0.24,3.93,2,96,0.61,1
-0.33,-0.42,0.88,-3.48,4.3,-4.57,9,70,0.86,0.97,-0.18,0.04,0.06,-0.24,3.93,2,96,0.61,1
-0.34,-0.17,0.91,197.65,16.1,-3.51,9,70,0.66,0.97,-0.18,0.04,0.06,-0.24,3.93,2,96,0.61,1
-0.34,-0.17,0.91,197.65,16.1,-3.51,9,70,0.66,0.97,-0.17,0.03,-3.54,-0.43,2.32,2,96,0.61,1
-0.34,-0.17,0.91,197.65,16.1,-3.51,9,70,0.66,0.97,-0.17,0.03,-3.54,-0.43,2.32,2,96,0.61,1
-0.34,-0.17,0.91,197.65,16.1,-3.51,9,70,0.66,0.97,-0.17,0.03,-3.54,-0.43,2.32,2,96,0.61,1
-0.34,-0.17,0.91,197.65,16.1,-3.51,9,70,0.66,0.97,-0.17,0.03,-3.54,-0.43,2.32,2,96,0.61,1
-0.34,-0.17,0.91,197.65,16.1,-3.51,9,70,0.66,0.97,-0.17,0.03,-3.54,-0.43,2.32,2,96,0.61,1
-0.32,0.42,0.74,224.27,-19.09,-12.32,9,70,0.66,0.97,-0.17,0.03,-3.54,-0.43,2.32,2,96,0.61,1
-0.32,0.42,0.74,224.27,-19.09,-12.32,9,70,0.66,0.97,-0.18,0.04,-1.01,-2.41,-5.76,2,96,0.61,1
-0.32,0.42,0.74,224.27,-19.09,-12.32,9,70,0.66,0.97,-0.18,0.04,-1.01,-2.41,-5.76,2,96,0.61,1
-0.32,0.42,0.74,224.27,-19.09,-12.32,8,70,0.66,0.97,-0.18,0.04,-1.01,-2.41,-5.76,2,96,0.61,1
-0.32,0.42,0.74,224.27,-19.09,-12.32,8,70,0.66,0.97,-0.18,0.04,-1.01,-2.41,-5.76,2,96,0.61,1
-0.3,0.88,0.3,263.48,-14.18,-18.72,8,70,0.66,0.97,-0.18,0.04,-1.01,-2.41,-5.76,2,96,0.61,1
-0.3,0.88,0.3,263.48,-14.18,-18.72,8,70,0.66,0.97,-0.18,0.04,-1.01,-2.41,-5.76,2,96,0.61,1
-0.3,0.88,0.3,263.48,-14.18,-18.72,8,70,0.66,0.97,-0.18,0.04,-1.01,-2.41,-5.76,2,96,0.61,1
-0.3,0.88,0.3,263.48,-14.18,-18.72,8,70,0.66,0.97,-0.2,0.04,-1.01,-2.41,-5.76,2,96,0.61,1
-0.3,0.88,0.3,263.48,-14.18,-18.72,8,70,0.66,0.97,-0.2,0.04,0.73,-0.64,-6.19,2,96,0.61,1
-0.3,0.88,0.3,263.48,-14.18,-18.72,8,70,0.66,0.97,-0.2,0.04,0.73,-0.64,-6.19,2,96,0.61,1
-0.3,0.88,0.3,263.48,-14.18,-18.72,8,70,0.66,0.97,-0.2,0.04,0.73,-0.64,-6.19,2,96,0.61,1
-0.33,1.12,-0.13,71.19,-0.43,-4.76,8,70,0.66,0.97,-0.2,0.04,0.73,-0.64,-6.19,2,96,0.61,1
-0.33,1.12,-0.13,71.19,-0.43,-4.76,8,70,0.66,0.97,-0.2,0.04,0.73,-0.64,-6.19,2,96,0.61,1
-0.33,1.12,-0.13,71.19,-0.43,-4.76,8,70,0.66,0.97,-0.2,0.03,-0.12,1.28,-1.22,2,96,0.61,1
