@relation test
@attribute attribute1 numeric
@attribute attribute2 numeric
@attribute attribute3 numeric
@attribute attribute4 numeric
@attribute attribute5 numeric
@attribute attribute6 numeric
@attribute attribute7 numeric
@attribute attribute8 numeric
@attribute attribute9 numeric
@attribute attribute10 numeric
@attribute attribute11 numeric
@attribute attribute12 numeric
@attribute attribute13 numeric
@attribute attribute14 numeric
@attribute attribute15 numeric
@attribute attribute16 numeric
@attribute attribute17 numeric
@attribute attribute18 numeric
@attribute attribute19 numeric
@attribute attribute20 numeric
@attribute attribute21 numeric
@attribute attribute22 numeric
@attribute attribute23 numeric
@attribute attribute24 numeric
@attribute attribute25 numeric
@attribute attribute26 numeric
@attribute attribute27 numeric
@attribute attribute28 numeric
@attribute attribute29 numeric
@attribute attribute30 numeric
@attribute attribute31 numeric
@attribute attribute32 numeric
@attribute attribute33 numeric
@attribute attribute34 numeric
@attribute attribute35 numeric
@attribute attribute36 numeric
@attribute attribute37 numeric
@attribute attribute38 numeric
@attribute attribute39 numeric
@attribute attribute40 numeric
@attribute attribute41 numeric
@attribute attribute42 numeric
@attribute attribute43 numeric
@attribute attribute44 numeric
@attribute attribute45 numeric
@attribute attribute46 numeric
@attribute attribute47 numeric
@attribute attribute48 numeric
@attribute attribute49 numeric
@attribute attribute50 numeric
@attribute attribute51 numeric
@attribute attribute52 numeric
@attribute attribute53 numeric
@attribute attribute54 numeric
@attribute attribute55 numeric
@attribute attribute56 numeric
@attribute attribute57 numeric
@attribute attribute58 numeric
@attribute attribute59 numeric
@attribute attribute60 numeric
@attribute attribute61 numeric
@attribute attribute62 numeric
@attribute attribute63 numeric
@attribute attribute64 numeric
@attribute attribute65 numeric
@attribute attribute66 numeric
@attribute attribute67 numeric
@attribute attribute68 numeric
@attribute attribute69 numeric
@attribute attribute70 numeric
@attribute attribute71 numeric
@attribute attribute72 numeric
@attribute attribute73 numeric
@attribute attribute74 numeric
@attribute attribute75 numeric
@attribute attribute76 numeric
@attribute attribute77 numeric
@attribute attribute78 numeric
@attribute attribute79 numeric
@attribute attribute80 numeric
@attribute attribute81 numeric
@attribute attribute82 numeric
@attribute attribute83 numeric
@attribute attribute84 numeric
@attribute attribute85 numeric
@attribute attribute86 numeric
@attribute attribute87 numeric
@attribute attribute88 numeric
@attribute attribute89 numeric
@attribute attribute90 numeric
@attribute attribute91 numeric
@attribute attribute92 numeric
@attribute attribute93 numeric
@attribute attribute94 numeric
@attribute attribute95 numeric
@attribute attribute96 numeric
@attribute attribute97 numeric
@attribute attribute98 numeric
@attribute attribute99 numeric
@attribute attribute100 numeric
@attribute attribute101 numeric
@attribute attribute102 numeric
@attribute attribute103 numeric
@attribute attribute104 numeric
@attribute attribute105 numeric
@attribute attribute106 numeric
@attribute attribute107 numeric
@attribute attribute108 numeric
@attribute attribute109 numeric
@attribute attribute110 numeric
@attribute attribute111 numeric
@attribute attribute112 numeric
@attribute attribute113 numeric
@attribute attribute114 numeric
@attribute attribute115 numeric
@attribute attribute116 numeric
@attribute attribute117 numeric
@attribute attribute118 numeric
@attribute attribute119 numeric
@attribute attribute120 numeric
@attribute attribute121 numeric
@attribute attribute122 numeric
@attribute attribute123 numeric
@attribute attribute124 numeric
@attribute attribute125 numeric
@attribute attribute126 numeric
@attribute class {Downstairs,Jogging,Sitting,Standing,Upstairs,Walking}
@data
597.4957,526.2766999999999,488.6312000000001,371.2293,579.8719000000001,488.10190000000006,421.2813999999999,724.0993999999998,337.29310000000004,949.9751999999999,594.5289000000001,923.4827000000001,798.6973999999998,316.5217999999999,896.8346,760.3494,899.2605,260.08580000000006,815.9902999999998,11224.288900000003,10638.8164,10163.904599999998,9694.946000000002,9617.326099999998,10789.184200000003,11041.090400000001,9629.298999999997,11144.707199999999,9712.4085,9641.705000000002,9070.2572,10623.796,9729.925500000001,8967.096000000001,10009.8572,8292.920100000001,11024.4448,976.9258,6822.570000000002,770.9182000000001,956.6508000000001,914.1476,1857.8556,1969.7783000000002,1945.1058,2131.7846999999997,2221.2114,1407.4941999999999,1586.6438999999998,2802.6382000000003,1288.0736000000002,1876.7283000000002,1366.8722999999998,1838.1545999999998,1564.2448000000002,1380.4937,1503.8121999999998,1331.8044,1782.8760000000002,1463.2136,1156.5197000000003,1636.2862999999998,1574.9847999999997,1619.3238999999996,1306.3171000000002,1596.4547999999998,1226.6766999999998,270.18809999999996,1657.8772999999999,239.4455,158.60149999999996,387.6803,246.86180000000002,1106.1970000000001,2026.1255999999998,890.3540999999999,354.06380000000007,334.6166999999999,2644.1036000000004,2081.4567,1153.7196,1817.4614000000004,274.13069999999993,1145.7927,708.6091,477.36500000000007,573.0841999999999,566.8974,272.66700000000003,326.66220000000004,743.2541,747.4026999999999,570.7494,554.9770000000001,0.0,509.9848999999999,610.6854999999999,782.425,843.1605999999999,903.9863,281.29540000000003,852.4189000000001,784.6864999999999,741.4048,813.2221999999999,816.7944000000001,703.1611999999999,840.2782000000001,573.0930999999998,791.4892000000001,717.0617000000001,702.1383999999999,819.4420000000002,804.7551000000002,629.5668000000001,864.0964000000002,975.7691,736.7175,844.6739000000001,799.6673000000001,849.8007000000002,793.8207,4204.177000000001,848.0968,701.02,811.1654,Jogging
449.0425,322.5295,519.6102000000001,554.1065,383.644,292.5025000000001,411.99949999999995,737.9573000000001,242.5012,1030.6841,674.6305000000002,1120.1570000000002,1168.1933000000001,503.4477,1136.3840000000002,725.6720000000003,1216.9654,597.8026,1344.8346000000001,11396.389400000002,10684.419800000003,10121.694499999998,10197.9043,9713.227900000002,11042.197300000002,11047.981900000002,9533.7529,11037.638100000002,10366.898099999999,9629.510300000002,9601.3815,10401.496499999997,9963.405499999997,9151.4506,10211.092299999998,8713.1175,11295.2837,1212.5239,7238.813499999999,965.9020000000003,1243.3362000000002,1485.1736999999998,2352.9094999999998,2163.1312,2320.8496999999993,2445.8822999999998,2621.9626000000003,1612.0324000000003,1547.2928,3406.0630000000006,1461.6184000000003,1802.5400999999997,1818.5988999999993,2365.1624000000006,1625.4031,1769.1953000000003,1546.5222000000003,1645.8600000000006,2199.6587999999997,1773.2037,1597.1884,2083.2870999999996,1903.9647000000002,1529.5399999999997,1692.7039,2180.3271,1358.6801,0.0,2199.6883,277.04189999999994,276.6929,361.0070999999999,186.59290000000001,1387.0592000000004,2173.27,922.1604000000001,540.2108999999999,526.9468999999999,2686.908700000001,2860.7430000000004,1612.1251,1807.7852,643.4200999999999,1480.1948000000002,585.4805,356.31229999999994,376.5609999999999,668.9524999999999,890.3999999999999,809.1988999999998,981.239,753.0274999999999,526.8349,617.2711999999999,944.8251000000002,381.22889999999995,965.8622,1138.6989,705.5952,940.8281999999999,739.7847000000002,992.1418,828.2618999999999,1172.4369000000002,640.5897999999999,723.8580000000001,605.1522000000001,781.1396000000001,972.6583,774.1417000000001,808.529,832.795,842.4593000000001,1027.1578999999997,865.3138999999999,1049.6732000000002,1279.0656999999997,701.8010999999999,821.0433,724.8365,1074.1854,1097.2054999999996,5549.741,1227.4825999999998,891.5422000000001,1061.4312000000002,Jogging
285.4020999999999,0.0,330.97729999999996,483.85120000000006,562.1411999999999,357.4999000000001,512.114,589.3343999999998,260.1961,1157.1292,763.5737,934.2312,947.7596999999998,182.64200000000002,1096.0856,497.66140000000007,788.1512000000001,402.15479999999997,917.8432999999999,10804.297600000002,9457.6977,9565.519,9202.8002,9539.743699999999,9731.755000000001,9521.505,9092.227400000002,10692.947200000002,8923.1197,8790.726999999999,8402.0244,9521.264399999998,8875.950799999999,8211.124500000002,9696.620600000002,7760.5778,9390.915599999998,997.4942000000001,6246.3841999999995,561.3132,898.2943000000001,1042.5278,1804.7257,1896.6786,2018.8261,2153.4299,2199.4665,1470.7212,1633.8771,2931.0643999999993,1417.3924000000002,1921.7988000000003,1720.9559999999997,2275.4705000000004,1518.8988000000002,1487.9485999999997,1533.7153000000003,1202.0953,1841.2609000000004,1475.0931,1089.9908,1630.1783999999998,1469.8268,1685.3972999999994,1300.9335,1858.3179,1357.6572,444.38439999999997,2026.8005000000003,129.25560000000002,117.3422,682.048,400.3208,1215.727,1823.7011000000002,925.5767000000002,362.8976,495.90000000000003,2628.4931000000006,2297.8344,1174.7085,1899.3653000000002,680.5975,1136.862,674.2955000000001,222.51279999999997,0.0,588.3897,362.4365,198.5693,193.7986,664.3882,570.8214,404.5066999999999,569.0687999999999,583.1721,621.1237,967.9611,727.9912,967.4880999999999,316.10439999999994,836.1093999999999,610.8501000000002,864.1609999999998,738.1745999999999,798.0981999999999,656.2449000000001,831.3074,774.3388000000001,796.2748999999999,741.2143,617.8992999999999,766.1443999999999,897.8473,655.8157,846.4308,869.5953,807.9213000000001,773.6695,732.5733000000002,902.5758999999998,860.5676999999998,4779.112,776.2976,861.3887000000002,884.8302,Jogging
508.0971,394.73889999999994,373.8156000000001,493.1991000000001,657.2318000000002,287.5681000000001,409.15830000000005,816.3819000000001,0.0,1127.1657,776.3568,1108.2415999999998,875.2941999999999,301.1752999999999,1060.9992,896.3036000000002,1132.219,449.93399999999997,1061.0442000000005,11332.001200000002,11055.144300000002,10609.357700000002,9893.201900000002,10042.859300000002,10794.871200000001,11183.0408,9921.0958,11558.5955,10128.947999999997,9618.9982,9312.484900000001,10804.834,10105.155300000002,9341.4815,10617.3554,8627.670599999998,11468.476200000001,1015.2411000000002,7154.6806000000015,789.4012,1258.3366000000003,1112.6253,1904.4949,1853.4203999999995,2000.6866000000002,2114.9425,2087.6814000000004,1393.8386,1571.9740000000002,2697.803599999999,1307.5712000000003,1818.3114000000003,1373.2153,1875.8650000000002,1510.9135999999999,1412.385,1535.4272000000005,1296.0438,1722.352,1492.3227000000004,1195.4829,1585.7285,1482.3645,1453.2542,1322.0783999999999,1659.1784999999995,1216.3525,381.5355,1723.9364999999996,162.481,0.0,442.2081,248.22319999999996,1075.8906,1846.8794,898.2094000000001,406.5434,326.4610999999999,2715.4999000000003,2025.6297000000002,1028.1493,1855.3475,482.68229999999994,1155.4567,660.1313000000002,345.6223,267.1664,504.67120000000006,372.8533,89.36519999999999,266.3293,674.5779000000001,590.4703000000001,495.8473,362.4208,532.7035,470.4907999999999,839.1456999999998,822.725,847.1751,357.83230000000003,776.0503000000001,623.8538999999998,554.4334,821.7220000000001,779.6189999999999,612.538,866.1432000000002,677.8391999999999,911.8802999999998,627.7598,563.1466,797.4922999999999,841.7768,638.7522999999999,802.3831000000001,742.1908999999999,686.3627000000001,733.7475,728.3012000000002,894.3699,886.9894999999999,4083.8312000000005,775.8127,714.2117,712.8958999999998,Jogging
395.22,551.6291,327.0546,0.0,672.3955000000001,644.8577,470.78340000000003,779.5641999999999,461.85,1040.7044,491.5937000000001,1042.7083000000002,799.8738000000001,563.2040000000001,890.6295999999999,591.5717999999999,980.415,343.8568,1107.2854000000002,10634.629399999996,10175.0463,9354.0809,8989.336000000001,8890.764500000001,9955.324200000001,9918.7911,9005.532,10013.942300000002,8932.4639,8839.1522,9495.7094,9414.412000000002,8825.769199999999,8965.675000000001,9821.6342,8004.086300000001,9950.412299999998,875.8969000000002,6471.075900000001,787.1768000000001,936.4432000000002,1235.4076,2003.0595999999996,2061.9937,2215.863,2201.1697,2419.6519000000003,1512.4999000000003,1581.0481000000002,3045.7707000000005,1511.8893999999998,1922.716,1696.7208,2245.2558,1722.1348,1691.9758000000002,1606.0918,1400.1431,2012.0287000000003,1644.5023,1300.8527999999994,1792.7739,1713.8901,1576.7113999999997,1442.3320999999999,1871.0145000000002,1403.0188999999998,186.24349999999998,2060.8497,181.7015,122.54079999999999,422.1469999999999,249.0133,1155.5922,2164.0659,951.3382000000001,330.9831,436.72580000000005,2852.129100000001,2645.5074,1472.9983,2051.7562,482.7349,1312.7153,490.84420000000006,0.0,123.10359999999999,546.8154999999999,256.4638,323.14699999999993,309.4777,620.4093,488.5941,236.18709999999996,367.9588999999999,152.3449,431.40979999999996,874.7713000000001,616.3179000000001,772.5206999999998,364.8730999999999,775.8618,606.6401999999999,806.5319999999998,607.8906999999998,581.8177,540.0512,665.7882999999999,527.8906,514.8735999999999,572.7505,654.1257999999999,608.9511999999999,709.2818000000001,595.7705,731.1759999999998,850.1263999999999,623.2207,637.8776999999999,698.5972,830.87,830.1857,4563.8825,749.392,628.4132000000001,755.4918000000001,Jogging
269.4212,316.37940000000003,421.0226,406.63030000000003,775.9526,0.0,589.2907000000001,766.4889999999999,256.6292000000001,955.7279,641.4028999999999,918.4746,928.6089999999999,29.216099999999994,1055.5020000000002,864.0941,1198.6940000000002,567.2937999999999,897.2495999999999,11732.699400000001,9994.0806,10110.6933,9637.5899,10042.943599999999,10253.4327,10838.397600000002,9081.545100000003,10879.885500000002,9776.908800000001,9472.818299999999,9019.3125,9810.0535,9475.871099999998,8529.8674,10004.241299999998,8197.810500000001,10147.980700000002,1003.1546000000003,6907.5493000000015,710.9815999999998,1202.7347,1041.4505,1986.2726999999995,1995.0298999999998,1957.8486,2141.1785999999997,2266.7116000000005,1564.4642,1719.2016999999994,3050.502200000001,1401.5021,2071.8876,1611.7555000000002,2155.9472000000005,1714.3538,1579.429,1622.9728,1417.8739999999998,1944.2732,1517.2339000000002,1327.5710000000001,1758.5471000000002,1636.1390000000001,1574.9819999999997,1368.6318999999996,1728.3998000000001,1354.5685,219.0241,1933.3925999999997,186.65470000000005,113.9017,394.54749999999996,108.9617,1176.1758,2038.8932999999997,925.7742999999999,360.9185,288.6923,2861.6615,2173.1602000000007,1267.7237,1885.7736,401.50989999999996,1153.9064,607.9087000000001,256.69750000000005,243.3025,694.5004,284.1855,109.0337,275.5522,738.9022,537.3163,487.52479999999997,402.5811,490.1975999999999,470.91150000000005,789.3539000000001,854.4608999999999,887.6226,370.7043,804.0653000000002,763.3704,546.6415,776.3252,801.9879999999999,714.7753,875.978,737.4967999999999,785.1048000000002,707.7601999999998,621.8916999999999,809.1732999999999,933.0068,716.1505,871.3248,785.9794,805.7607,799.8461999999998,827.8896,934.6627,878.6927000000001,4548.9638,833.6217999999999,765.1850000000003,935.7521999999999,Jogging
462.6231,552.3321000000001,326.02940000000007,314.76239999999996,295.86690000000004,287.30350000000004,400.4828,584.5120999999999,419.7234,988.1254000000001,641.7619000000001,1111.8010000000002,1203.0447,505.3784000000001,941.9729,759.3739000000004,867.7641000000002,564.2606000000001,1249.336,11144.813600000001,11030.7632,10178.8843,9880.1829,9979.933899999996,11098.2491,10879.7068,9967.8205,11267.8577,10214.543800000001,9533.7408,9530.2393,10855.167100000002,9997.5361,9304.7248,10314.637100000002,8900.2904,11251.286699999997,977.6421,7140.9341,757.9077000000001,1284.0032,1666.8143999999998,2149.4513,2183.8001,2187.1342,2208.1593,2437.4061000000006,1667.3143,1643.3817999999997,3034.377000000001,1585.4537000000005,1907.6491000000005,1732.3195999999996,2073.8676,1780.8690999999997,1719.1854999999996,1682.8687,1478.6559000000002,1953.0907,1650.9250000000002,1384.8157,1742.7011999999997,1563.9162000000003,1558.5322999999999,1518.2197000000006,1709.8916000000002,1498.9033,238.26569999999998,2031.2342999999998,331.42,242.69450000000003,338.4448999999999,0.0,1113.9493,2090.3186,1001.6432999999998,469.97639999999996,485.6753,2793.3900000000003,2298.6471,1408.5845000000002,1972.8836000000001,471.91470000000004,1238.2292,546.9902000000001,195.75599999999997,305.6042,565.7631999999999,528.2378,157.1001,238.55139999999997,729.5575000000002,529.8261,356.4153,631.3997999999999,548.8893,216.95069999999998,1005.3332999999998,646.8518999999998,874.4935000000002,501.5012999999999,817.6591999999999,793.6466,1015.6397,650.4513999999999,888.3394999999999,574.6392,731.3021000000002,625.3993999999999,676.7509000000001,674.4045,760.9844,830.3708999999999,714.2215999999999,630.0239,924.8364,1030.4185,600.2168,767.0939,730.5486,902.7961999999998,797.7195,4171.413799999999,745.9273,766.5016999999999,753.7106000000001,Jogging
617.4957000000003,413.26990000000006,317.6743000000001,428.4845999999999,679.2563000000001,643.9936,0.0,1004.6094999999998,619.0604,1257.1162,809.2766000000001,1223.6163999999999,1279.3662000000002,371.1802,1305.7689,815.6764000000004,1339.4054,367.1422000000001,1174.2992000000002,11080.818600000004,10989.3069,9972.629899999996,10004.8644,9220.0385,10757.449100000003,10300.4459,10039.419799999998,11457.729500000001,9685.2317,9506.5278,9425.6688,9982.0202,9347.931,9342.078000000001,9926.826000000003,8542.630000000001,10612.634100000001,1345.0746000000001,6905.4909,968.9295000000001,1162.8706,1444.2435000000003,1928.2273,1934.8616000000002,2041.4451000000001,2102.5957000000003,2163.3170000000005,1385.8709,1470.5076999999999,2923.8102999999996,1505.4088000000002,1841.4813000000006,1752.7594000000001,2062.6827000000008,1597.8176,1479.5374000000002,1504.7631000000001,1189.2978,1734.4654,1448.8925000000002,1233.0919999999996,1551.5894,1404.0907999999997,1380.3529999999996,1298.9032000000002,1742.5771,1372.9238,300.8502,1894.5972,259.55850000000004,168.53050000000005,466.53810000000016,189.4452,1027.2764999999997,1976.8077,902.0597000000001,435.62579999999997,416.0986,2798.8107,2275.5486,1382.3383,1912.6893000000002,365.07429999999994,1128.2085,600.3611999999999,256.4638,308.14299999999986,534.2712999999999,0.0,392.0328,361.8314,638.4782,601.3566999999999,442.00129999999996,403.5895000000001,460.4895999999999,391.9595,867.3656,797.4511,923.1500999999997,285.9678,930.3915999999998,631.0869999999999,765.4983,857.0097000000002,699.5455,685.6980000000001,893.2355999999999,567.9942999999998,866.5488,657.6390999999999,717.0687999999999,823.8181999999999,718.5524000000003,633.6482999999998,743.0536,743.4772999999998,727.0501,848.8911000000002,767.4414999999998,813.3907,878.5636000000002,5108.3529,735.7715000000001,769.5547000000001,682.2741,Jogging
4129.1309,3946.2043,3735.0881,3544.193999999999,4244.556299999999,4389.5647,4170.435,3811.0547,4204.9677,3707.9055,3036.6275,3145.0557999999996,3669.0810000000006,3664.4133999999995,2546.871299999999,2638.5818,2812.0038999999997,3059.9941999999996,2327.701,1144.8285000000003,1175.0691,783.1157999999998,777.1332,829.5531,956.5296,1146.4098,679.8288,1153.3048,861.4086999999997,698.5464000000001,773.0969999999998,1078.9651999999999,793.3988,802.3673,1052.3688,425.1595,971.1571999999999,2022.7002000000002,218.09879999999998,1997.3725999999997,1637.7238000000002,1567.4455000000005,2164.4471000000003,2219.0680999999995,2232.364,2198.4193,2266.665,1525.5672000000002,1961.2513,2759.7175999999995,1983.7798999999998,2257.7145,1602.1064999999999,2224.6868999999997,2037.1152,1812.7835999999998,1913.1689999999999,1540.7338000000002,1874.4730000000002,1664.7695,1618.8375999999998,1937.0653,1877.1236000000004,1937.1937999999996,1421.8020999999999,2183.6156,1926.7684999999997,663.3534999999999,1960.5937000000001,496.8358,400.67159999999996,836.0064,954.4884000000001,1088.9067999999997,2412.5959000000003,1223.6374999999998,1.1647999999999998,421.27489999999995,3408.4103,3030.1762,1733.7604999999996,2243.2428,869.9124999999998,1121.3755999999998,1938.5094,2743.1488,3184.8876,1994.1012,2731.2984,2840.0504,3550.4873000000002,2254.4808999999996,2053.1444,2370.2398999999996,3409.433699999999,3543.1972,2765.0443999999998,2316.3478999999998,1785.3002999999994,2049.1562999999996,1799.629,1934.6241999999997,1967.4551999999999,3380.713,1813.0057,1662.6288999999997,1530.7915999999996,1735.8869,1822.2321999999997,1617.791,1486.5065,1629.5580000000002,1757.9043999999997,1684.6145999999997,1341.7189,1496.445,1901.6003000000003,1451.6760000000002,1318.5223,1453.1317999999999,1419.721,1333.7253999999998,0.09110000000000006,1310.7482,1210.033,975.3681999999999,Sitting
4103.8439,3918.8981,3708.7900999999997,3520.0014,4216.6467,4359.9133,4139.870400000001,3780.8694000000005,4171.296300000001,3676.9848000000006,3011.2465,3119.4471000000003,3638.0872999999997,3634.2176000000004,2524.2439000000004,2618.37,2788.2621,3033.6903999999995,2306.5870000000004,1172.6294000000003,1196.0161999999998,804.9019,795.8730999999998,851.9619999999998,978.3617,1173.9962999999998,694.1089000000001,1179.7631,885.1829999999999,715.6571,791.3306999999999,1102.5807,816.4249,822.7367999999999,1078.1527000000003,433.6223,994.6381,2002.4333,226.86809999999997,1975.9923999999999,1617.8194000000005,1548.7620000000002,2169.169,2223.4649999999997,2233.9065000000005,2201.1414,2267.6605,1527.9891000000007,1966.7347999999995,2765.0571,1986.5286,2263.1062,1604.7328,2227.8792,2039.4100999999998,1815.2253000000003,1913.1877000000002,1542.2235000000005,1877.2959000000003,1666.1730000000002,1618.9471,1940.83,1881.3610999999999,1940.1546999999994,1422.313,2185.3585000000003,1928.66,657.8708000000003,1962.8511999999998,493.14590000000004,396.79089999999997,833.1495,949.9977,1092.4618999999998,2413.4793999999997,1225.9972,1.0655,419.76239999999984,3409.923,3026.7340999999997,1732.4556,2240.6043,867.8575999999999,1123.0932,1946.3465999999999,2753.5840999999996,3195.073699999999,2003.6696000000002,2741.0837000000006,2849.6474,3558.1799,2267.2279999999996,2065.3851999999997,2381.8603999999996,3419.4784999999997,3550.3744,2775.0971999999992,2328.0460000000003,1793.9486000000002,2059.959,1809.4566,1944.5354,1977.1066999999998,3393.9408000000003,1821.2852999999998,1671.5628999999997,1539.1325,1744.8558999999998,1831.6656,1626.078,1496.9818000000002,1638.9453999999998,1765.4990000000003,1691.7873999999997,1350.0358999999999,1504.9842,1908.4504,1459.7806999999996,1327.6842000000001,1458.7718,1427.2644,1341.4204,0.05330000000000063,1321.1382,1215.7677999999999,982.6937999999999,Sitting
4068.6011000000003,3882.8518000000004,3675.8987000000006,3484.4766,4179.6634,4320.439900000001,4110.664600000001,3738.0298000000016,4138.6541,3633.3326,2973.4677000000006,3071.1986,3598.5669999999996,3602.0651000000007,2495.2045,2590.0934000000007,2755.5422999999996,3005.9590999999996,2272.9216000000006,1199.2510000000004,1217.5748,822.2245,814.3971999999999,874.4010999999998,999.1030000000002,1192.3014,710.9816999999999,1200.5876999999998,897.2696000000001,733.0621999999998,809.4166,1120.0646000000004,831.9117000000002,832.2438999999997,1097.1154999999999,446.11590000000007,1007.4575,1972.8099,227.32429999999997,1952.1702,1595.5536000000002,1528.7667999999999,2159.5455,2207.4282000000003,2229.7919999999995,2190.0276,2257.0512,1511.3940000000002,1945.0935,2753.5999,1975.1682000000003,2238.8844999999997,1590.2815000000003,2214.7597,2024.9687000000001,1805.7506999999996,1891.679,1524.3968,1868.3176,1646.8177999999998,1609.9593,1915.5388999999996,1861.3287999999998,1918.5360999999998,1410.7239000000002,2177.8174000000004,1914.6467999999995,648.6591,1949.5581000000002,487.23960000000005,384.2528,813.201,937.8764000000001,1081.7957,2393.8901,1209.3743000000002,1.1372999999999995,409.7177999999999,3394.3338,2998.2641000000003,1710.8797000000002,2227.6656999999996,855.6952999999999,1120.6168999999998,1951.9169999999995,2759.7779,3202.0077,2009.2206999999999,2743.5138999999995,2853.4107,3565.3120000000004,2270.0827999999997,2068.9177,2385.9781999999996,3424.8252,3558.8370999999997,2779.356099999999,2330.6428,1798.4489999999996,2061.5153999999998,1810.6555,1947.4494999999995,1980.9878999999994,3397.8095000000003,1826.3112999999998,1673.9957999999995,1542.7296999999999,1748.9345,1834.5264999999997,1629.7317999999998,1501.326,1642.7144999999998,1769.7412999999995,1696.2565,1353.6357,1507.6767,1912.9604,1464.5899000000002,1331.4261999999999,1464.1147,1429.8944999999999,1344.356,0.0,1322.2712999999999,1219.1426999999996,985.1176999999999,Sitting
4068.925200000001,3882.0751000000005,3675.5966,3487.3591,4180.9448,4320.686600000001,4110.829900000001,3749.1970000000006,4138.1541,3643.7522999999997,2977.2364000000007,3086.5183000000006,3598.2155999999995,3601.9395000000004,2497.8262000000004,2584.6938,2762.2212999999997,3008.7495,2273.4264000000003,1197.6154999999999,1213.2398999999998,828.0295999999998,818.6931,874.5804999999999,1004.5596999999999,1197.1913,712.7671,1208.4803999999997,904.4775999999999,731.7783,809.1493999999998,1126.3804000000002,835.4858,830.4296999999999,1095.4343,441.1446000000001,1012.3043999999999,1977.6757,227.21250000000006,1955.4024000000002,1595.0850000000003,1528.4802000000002,2169.488,2224.3962,2239.3426000000004,2203.4081999999994,2265.9732,1525.9213000000004,1960.7839999999999,2764.1587,1983.7652,2259.1209999999996,1602.2874999999997,2225.8804999999998,2035.4252999999997,1815.9644000000003,1911.4497000000001,1543.3962000000001,1878.9611,1664.8344,1618.5923999999998,1940.1549999999997,1878.4590000000003,1931.6227000000001,1418.3758000000003,2192.1728,1922.4255,651.4898000000001,1961.353,490.3666,391.91589999999997,824.9726999999999,944.6228,1091.7255,2406.5979999999995,1223.1946000000003,1.0007,419.36339999999996,3403.9362000000006,3023.661100000001,1725.9621000000004,2231.0944999999997,863.8204000000001,1119.7644,1938.6126,2742.2592000000004,3184.0532,1993.2564,2731.9631999999992,2843.270399999999,3552.7049,2254.9121,2054.8052,2370.6998999999996,3413.1265000000003,3544.7411999999995,2768.6428,2318.3790999999997,1785.0978999999998,2048.7115,1799.769,1936.4618,1967.5511999999999,3384.329,1812.7321,1664.5688999999998,1531.082,1736.9564999999998,1822.8073999999997,1617.6974,1488.7089,1630.6268,1757.8603999999996,1681.4761999999998,1341.2613,1497.1481999999999,1900.7939,1452.6648,1320.9583,1452.6862,1418.9001999999998,1334.9261999999999,0.09070000000000014,1314.9641999999994,1209.8514000000002,976.3025999999996,Sitting
4071.9508000000005,3884.0251000000007,3676.573199999999,3487.752300000001,4183.554300000001,4324.255600000001,4109.6215,3743.5095,4136.202200000001,3637.1613999999995,2978.1212,3082.2869000000005,3598.7070000000003,3604.9005,2496.2407,2589.4197999999997,2758.8558000000003,3006.1389,2272.3924000000006,1201.7265000000004,1223.1667000000002,821.9396000000002,820.1981999999999,877.1810999999999,1006.1365,1197.2875,715.4069,1201.7359999999996,909.1952000000001,729.7134999999997,814.5613999999999,1120.1064,838.1508000000001,838.5860999999999,1100.3564000000001,447.666,1015.7256,1974.3984999999998,228.78499999999994,1955.6777000000002,1596.3661000000004,1526.8899000000001,2172.7327000000005,2229.6225,2241.0080000000003,2206.6656999999996,2273.9714000000004,1532.0304,1968.0168999999996,2772.476800000001,1988.9238999999998,2267.7057,1607.6905,2234.7965,2043.3815999999997,1818.2395999999999,1918.6241999999997,1545.7954,1880.2977999999998,1668.1359000000002,1622.7695999999999,1943.7157,1883.2468000000001,1943.8385999999996,1426.1653000000001,2191.4948,1930.4596999999994,659.2071000000001,1966.1536999999996,494.9046,398.82120000000003,835.3711999999999,951.6492,1094.9275999999998,2415.7406999999994,1227.4967,0.948,420.90689999999995,3414.640700000001,3037.0682,1738.0245,2246.1739999999995,872.1428999999998,1124.0811999999999,1938.5906,2743.266,3185.5251999999996,1994.8351999999998,2730.8812,2842.2416000000003,3551.3116999999997,2255.5576999999994,2054.4384,2369.8075,3413.5653,3542.3352,2766.8612,2315.4175,1787.4022999999997,2050.4271,1799.0598,1934.4822000000001,1967.4435999999998,3384.8866000000007,1813.5393,1662.4817,1532.4724,1735.0236999999995,1824.9697999999999,1617.4298000000001,1487.7589,1629.4716,1757.5912,1686.1026,1340.7613,1496.8533999999997,1902.3463000000002,1454.6116,1318.9562999999996,1453.9825999999998,1419.5158,1332.8581999999997,0.0794999999999999,1312.8821999999998,1210.8806,975.2314,Sitting
